№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
3311;2,00112E+11;Товар_216;Московский аэропорт Домодедово;27.01.2021;2000010.1436131657;29.10.2020;nn-505/15;14.099812761;228.0;10.0;27.58;262.07
1303;2,01027E+11;Товар_3234;ИП «Селезнев, Лобанов и Антонов»;09.06.2021;5351697.383942528;12.04.2021;nn-506/15;1.998048588;532.4;10.0;79.38;618.29
1278;2,00917E+11;Товар_1929;РАО «Савельева Галкина»;08.09.2021;3835691.493968088;22.10.2021;nn-507/15;0.500794454;266.2;20.0;фев.23;278.81
4172;2,00474E+11;Товар_3202;Капустина и партнеры;18.10.2021;2012542.674807987;28.10.2021;nn-508/15;4.336474454;675.81;20.0;23.39;743.83
2923;2,00839E+11;Товар_4196;РАО «Михайлова, Зиновьева и Филиппов»;30.06.2021;2918172.6541282884;15.06.2021;nn-509/15;11.042747969;758.8;10.0;29.51;803.51
1089;2,01112E+11;Товар_2954;Третьяков Инк;06.08.2021;4915022.224490702;16.07.2021;nn-510/15;0.332446799;410.47;10.0;24.48;453.45
252;2,01585E+11;Товар_3315;РАО «Ширяева Тимофеев»;25.07.2021;16000840.8;11.06.2021;nn-511/15;0.345895268;187.26;10.0;46.98;218.7
1654;2,00294E+11;Товар_1615;Аргос;14.10.2021;2002096.0701088957;08.10.2021;nn-512/15;1.25940432;1361.59;10.0;180.72;1522.78
657;2,01079E+11;Товар_2038;АО «Антонова, Красильникова и Борисова»;06.05.2021;5845566.058963497;04.07.2021;nn-513/15;1.203326374;259.44;20.0;49.43;300.58
2555;2,00786E+11;Товар_3106;Лаврентьева Инк;11.10.2021;2751902.39864365;04.09.2021;nn-514/15;0.82514167;397.94;10.0;42.08;462.83
2219;2,01516E+11;Товар_5592;ЗАО «Воронова Фомичев»;12.01.2021;16000840.8;29.05.2021;nn-515/15;0.08628774;258.73;20.0;48.46;301.07
227;2,01221E+11;Товар_2894;НПО «Дмитриев, Ершов и Осипов»;23.01.2021;7878869.731181598;06.04.2021;nn-516/15;1.009133922;234.5;10.0;30.июл;266.05
4435;2,0119E+11;Товар_4173;АО «Аксенов»;22.09.2021;6437553.947398561;28.09.2021;nn-517/15;14.343273808;840.4;10.0;72.45;949.63
3297;2,00957E+11;Товар_3424;ООО «Ситников»;28.11.2021;3213286.564540418;29.11.2021;nn-518/15;7.625038257;115.48;10.0;19.99;128.03
2706;2,0157E+11;Товар_4847;РАО «Симонова»;23.07.2021;16000840.8;09.07.2021;nn-519/15;2.633319864;760.28;10.0;58.81;850.69
2400;2,00693E+11;Товар_4240;РАО «Уваров-Игнатьева»;23.05.2021;2688980.3306347937;15.07.2021;nn-520/15;1.759044336;391.55;20.0;50.07;453.2
4427;2,01532E+11;Товар_4846;ЗАО «Тихонов, Агафонова и Игнатьев»;12.11.2021;16000840.8;03.10.2021;nn-521/15;3.283699302;52.7;10.0;53.15;61.56
1759;2,00862E+11;Товар_3850;АО «Тетерина Тихонова»;28.09.2021;3067022.8093737047;25.08.2021;nn-522/15;0.624254882;204.77;10.0;35.51;227.53
3167;2,01144E+11;Товар_4464;ОАО «Медведева-Иванова»;03.04.2021;4381166.576873725;19.06.2021;nn-523/15;12.690668728;387.65;10.0;30.мар;414.03
2198;2,01108E+11;Товар_555;ЗАО «Селезнев-Авдеева»;24.07.2021;3459051.0675652465;17.08.2021;nn-524/15;2.301376127;705.49;20.0;66.35;815.3
1527;2,00455E+11;Товар_3588;НПО «Михайлова Лаврентьева»;07.11.2021;2037663.7134763915;29.08.2021;nn-525/15;0.790712332;1175.62;10.0;82.69;1322.65
4308;2,00859E+11;Товар_4265;Ширяева Лтд;24.09.2021;2574033.35856363;12.09.2021;nn-526/15;7.072664949;432.97;10.0;49.35;458.2
1338;2,01132E+11;Товар_1679;Русснефть;10.07.2021;6457499.636646949;04.07.2021;nn-527/15;2.431382667;119.0;20.0;16.59;135.19
2938;2,00806E+11;Товар_327;ЗАО «Виноградов-Коновалов»;13.07.2021;2340617.5417735893;27.06.2021;nn-528/15;7.610811438;858.18;10.0;33.03;936.43
3270;2,00576E+11;Товар_5394;АО «Исаева-Пестов»;06.11.2021;2228066.051579549;13.11.2021;nn-529/15;3.187995691;755.27;10.0;136.88;854.35
4993;2,00355E+11;Товар_5630;Беляев Лтд;10.10.2021;2023992.3020200653;06.10.2021;nn-530/15;17.633031245;92.25;10.0;сен.29;98.51
1755;2,01507E+11;Товар_2271;Сысоев Групп;03.06.2021;16000840.8;25.07.2021;nn-531/15;1.38280236;345.54;10.0;56.13;377.39
4377;2,00975E+11;Товар_2780;Архипова Инкорпорэйтед;13.08.2021;2911934.990849409;16.09.2021;nn-532/15;4.495278345;185.96;10.0;40.99;206.37
3981;2,00401E+11;Товар_3772;ИП «Калашников, Кузьмин и Соловьев»;29.07.2021;2006501.8841315035;18.09.2021;nn-533/15;3.760296276;209.73;10.0;62.5;242.15
1866;2,01385E+11;Товар_4147;ЗАО «Молчанова-Моисеев»;13.03.2021;10911121.672441913;02.05.2021;nn-534/15;2.993019821;334.71;10.0;53.4;378.11
1499;2,0133E+11;Товар_1939;АО «Сергеев, Тимофеева и Волкова»;01.10.2021;7175432.443464853;10.09.2021;nn-535/15;2.708708563;63.32;10.0;18.июн;66.51
2499;2,00698E+11;Товар_2258;АО «Казакова-Карпов»;06.07.2021;2754613.806148738;19.09.2021;nn-536/15;19.829930844;460.05;10.0;41.58;498.1
3751;2,01142E+11;Товар_4704;Ларионова и партнеры;15.11.2021;4986572.100714702;30.11.2021;nn-537/15;10.568281209;58.05;;июл.45;65.99
50;2,00818E+11;Товар_1948;ООО «Агафонова»;24.07.2021;2624649.788508394;19.07.2021;nn-538/15;0.099791219;194.39;10.0;13.91;212.19
1178;2,00716E+11;Товар_4166;ЗАО «Панфилова Воробьев»;05.08.2020;2989668.485254998;04.08.2020;nn-539/15;3.781453932;115.69;10.0;сен.27;122.23
3298;2,00883E+11;Товар_4742;Саткинский чугуноплавильный завод;21.08.2021;4167333.276920117;16.10.2021;nn-540/15;0.262084391;209.83;10.0;40.93;225.19
2526;2,01218E+11;Товар_3263;Миронов Лтд;02.10.2021;6668784.663861038;14.10.2021;nn-541/15;0.753552864;156.13;10.0;62.26;180.21
3547;2,00827E+11;Товар_3442;ИП «Лукин-Федосеева»;26.10.2020;3735943.998526261;18.11.2020;nn-542/15;0.739320948;230.06;10.0;14.62;247.4
1700;2,00803E+11;Товар_5536;ЗАО «Исаков»;24.10.2021;3690586.332949185;14.11.2021;nn-543/15;2.415622046;137.68;10.0;июл.79;154.95
4490;2,01204E+11;Товар_4298;НПО «Князева»;16.10.2021;6177932.230839819;18.10.2021;nn-544/15;8.211417646;1381.25;;147.66;1638.77
4530;2,00737E+11;Товар_4083;Носов и партнеры;05.10.2021;2659711.841929608;23.10.2021;nn-545/15;11.919100466;844.31;20.0;63.88;948.09
1754;2,00911E+11;Товар_4524;АО «Колесникова»;12.10.2020;4578043.273097671;09.04.2021;nn-546/15;1.928755474;396.36;10.0;80.32;442.76
4148;2,00883E+11;Товар_3163;ООО «Шилов-Анисимов»;17.06.2021;3165019.001948569;13.06.2021;nn-547/15;5.625933807;61.58;20.0;апр.24;67.36
4394;2,00694E+11;Товар_4117;Новороссийский морской торговый порт;26.05.2021;2331957.0193273383;10.01.2021;nn-548/15;14.42291824;132.54;20.0;13.63;154.42
2742;2,00985E+11;Товар_3557;Вирлпул Рус (Whirlpool);12.10.2021;3851023.4432427753;27.10.2021;nn-549/15;2.811895563;274.51;10.0;49.67;306.4
3787;2,01273E+11;Товар_3676;ПТК;19.09.2021;9522887.481423158;02.09.2021;nn-550/15;4.631622966;485.6;10.0;83.47;563.28
2105;2,00683E+11;Товар_3787;АО «Князев»;17.06.2021;2218265.702450709;26.09.2021;nn-551/15;0.229994531;276.69;10.0;81.05;320.5
2847;2,00557E+11;Товар_1923;НПО «Котова»;05.04.2021;2052361.1122881465;16.06.2021;nn-552/15;10.479122162;285.18;10.0;42.55;335.98
92;2,00694E+11;Товар_339;ИП «Дьячков-Крылова»;26.04.2021;2122955.869009403;02.01.2021;nn-553/15;0.086617832;723.45;10.0;189.1;838.76
3859;2,01082E+11;Товар_3560;ОАО «Жукова Никитин»;11.10.2021;4647798.293747853;03.10.2021;nn-554/15;7.652227455;1886.84;10.0;159.73;2060.26
3330;2,01245E+11;Товар_4498;АО «Сысоева Артемьев»;13.08.2021;8792600.466177594;26.07.2021;nn-555/15;2.063913965;39.84;10.0;0.34;37.93
4221;2,00464E+11;Товар_1788;ООО «Николаев-Афанасьева»;22.09.2021;2143250.180898108;21.09.2021;nn-556/15;3.852519216;64.61;10.0;авг.67;66.49
3169;2,01092E+11;Товар_1406;ООО «Носов, Ширяева и Гурьев»;10.11.2021;4627216.689423957;19.10.2021;nn-557/15;4.721809167;211.21;;31.дек;250.32
4740;2,00497E+11;Товар_5333;ООО «Потапов Яковлева»;30.06.2021;2036679.3698733824;22.06.2021;nn-558/15;7.840583778;227.75;10.0;0.19;214.94
4070;2,01129E+11;Товар_2002;ООО «Харитонов, Поляков и Сорокин»;12.09.2021;5013160.726058918;18.09.2021;nn-559/15;17.191709369;1890.72;10.0;208.7;2116.31
2799;2,01429E+11;Товар_5458;Концерн Титан-2;29.09.2021;12378176.03908024;25.06.2021;nn-560/15;14.936977346;577.6;20.0;54.49;666.98
3242;2,00937E+11;Товар_3091;НПО «Исаев-Кузьмин»;08.05.2021;4142729.222872626;04.04.2021;nn-561/15;6.187794774;300.93;10.0;39.01;334.27
4367;2,01537E+11;Товар_4752;Группа Газфонд;16.09.2021;16000840.8;20.08.2021;nn-562/15;6.930936327;766.0;10.0;19.14;809.54
3854;2,00521E+11;Товар_3329;Ефимова Групп;09.10.2021;2222137.7048853305;22.08.2021;nn-563/15;2.685388186;83.69;10.0;55.24;99.47
2682;2,01149E+11;Товар_5632;ООО «Аксенов Орлов»;23.09.2021;8707225.79146614;19.09.2021;nn-564/15;3.182126674;151.81;10.0;19.38;170.55
505;2,00944E+11;Товар_637;НПО «Архипова»;17.10.2021;3469008.9024706827;09.11.2021;nn-565/15;0.248081701;663.5;10.0;29.27;729.94
3175;2,00544E+11;Товар_2504;ООО «Семенов»;01.09.2021;2179817.271646745;30.08.2021;nn-566/15;3.055177094;1416.72;10.0;35.77;1505.1
2224;2,00118E+11;Товар_1752;ЗАО «Кулакова, Жданов и Панов»;09.10.2021;2000010.0037617;24.08.2021;nn-567/15;1.024150426;981.51;10.0;92.82;1117.93
1586;2,00704E+11;Товар_1172;ООО «Зиновьева, Белоусов и Костин»;25.01.2021;2819306.8304005684;28.01.2021;nn-568/15;0.625381896;99.32;10.0;15.51;105.58
4914;2,00531E+11;Товар_2786;АО «Соловьев-Мухин»;08.11.2021;2019772.399820969;04.11.2021;nn-569/15;13.503624163;1768.41;10.0;90.95;1936.29
4952;2,01411E+11;Товар_2963;ИП «Коновалов»;01.10.2021;8829976.313445441;26.10.2021;nn-570/15;20.2006164;744.28;10.0;57.32;820.35
3616;2,01595E+11;Товар_4812;ГК Эталон;22.10.2021;16000840.8;04.09.2021;nn-571/15;0.612908717;19.29;10.0;мар.55;21.14
1500;2,01593E+11;Товар_2592;ОАО «Казакова»;02.07.2021;16000840.8;15.07.2021;nn-572/15;0.220472374;541.98;10.0;46.11;589.29
1597;2,01061E+11;Товар_2843;Гаврилов и партнеры;06.10.2021;3333203.886092653;02.10.2021;nn-573/15;0.349632596;232.05;10.0;47.44;259.01
3592;2,00268E+11;Товар_4502;Группа компаний ПИК;22.02.2021;2002287.161512228;22.05.2021;nn-574/15;3.098336292;60.54;10.0;ноя.71;71.68
4805;2,00257E+11;Товар_1462;АО «Евдокимова, Афанасьева и Колесников»;08.06.2021;2005335.4160528884;02.06.2021;nn-575/15;21.928364298;999.0;10.0;86.52;1131.89
3227;2,00929E+11;Товар_4380;Центральная пригородная пассажирская компания;18.10.2021;3739979.317764286;04.10.2021;nn-576/15;0.310452152;71.06;10.0;14.23;75.81
1662;2,00448E+11;Товар_384;АО «Суханова, Овчинникова и Александрова»;26.03.2021;2011069.0929014343;14.04.2021;nn-577/15;2.819025495;341.99;10.0;26.44;375.17
1437;2,01001E+11;Товар_1794;РАО «Ковалев-Фокин»;02.06.2021;4945067.486576459;07.04.2021;nn-578/15;0.157364302;687.0;10.0;61.69;779.38
2850;2,00439E+11;Товар_4862;ОАО «Громов Филатов»;01.09.2021;2120802.799716873;28.09.2021;nn-579/15;2.541031479;41.81;10.0;30.94;49.99
2445;2,01122E+11;Товар_1955;НПО «Соколова Сергеев»;14.07.2021;6711790.436687539;01.09.2021;nn-580/15;1.149845002;397.95;10.0;121.99;468.63
3806;2,00517E+11;Товар_5525;Фролов и партнеры;15.11.2021;2025369.453252364;27.11.2021;nn-581/15;5.464706472;840.42;10.0;60.4;944.08
3718;2,01291E+11;Товар_4222;ОАО «Пахомов Шарапова»;26.10.2021;10507595.324418591;28.09.2021;nn-582/15;0.578517839;14.52;20.0;авг.32;16.22
1767;2,01157E+11;Товар_1993;ИП «Белоусов-Потапов»;16.08.2021;7822639.658823078;20.07.2021;nn-583/15;0.208793888;305.34;10.0;47.6;333.09
760;2,00948E+11;Товар_4200;РАО «Кулаков, Прохорова и Владимиров»;02.07.2021;5030060.290403742;17.07.2021;nn-584/15;0.964701628;36.29;;фев.18;38.52
3846;2,01218E+11;Товар_4818;НПО «Селезнев, Суханова и Ширяева»;11.11.2021;6427124.369241455;06.11.2021;nn-585/15;4.383289089;640.05;10.0;52.26;702.77
4385;2,00434E+11;Товар_4457;ООО «Гусева-Лазарева»;23.09.2021;2018069.8578519328;30.10.2021;nn-586/15;1.948417988;88.76;20.0;33.72;105.19
4325;2,0016E+11;Товар_3783;Воронцов Лтд;08.08.2021;2000267.7535626304;09.09.2021;nn-587/15;0.274422832;219.5;10.0;159.83;265.94
638;2,00446E+11;Товар_316;ООО «Моисеева»;21.01.2021;2005700.748992868;11.03.2021;nn-588/15;7.385378956;175.21;10.0;74.81;205.54
1288;2,01512E+11;Товар_2207;General Fueller;21.12.2020;16000840.8;12.01.2021;nn-589/15;0.7640186;0.53;20.0;0.75;0.57
844;2,01507E+11;Товар_4135;Князев Лимитед;24.05.2021;16000840.8;24.05.2021;nn-590/15;0.040171325;723.08;10.0;29.23;775.53
4163;2,01289E+11;Товар_5522;НПО «Дорофеева Гордеев»;28.10.2020;8076047.428718379;26.10.2020;nn-591/15;7.235761974;564.22;20.0;27.38;616.17
2581;2,01143E+11;Товар_1355;ИП «Михайлов-Самойлов»;16.05.2021;9923697.933162387;04.07.2021;nn-592/15;0.429035804;212.0;10.0;июл.99;225.6
791;2,00648E+11;Товар_2702;ЗАО «Бирюков Веселов»;25.10.2021;2088574.1810457143;21.10.2021;nn-593/15;1.385562658;89.68;10.0;36.33;108.41
1245;2,00516E+11;Товар_1336;АО «Семенов, Мухина и Трофимова»;25.11.2020;2098362.9670161465;02.12.2020;nn-594/15;0.44685951;71.08;10.0;11.май;79.86
1429;2,00287E+11;Товар_3176;ООО «Воробьев»;07.10.2021;2001697.7340772008;19.10.2021;nn-595/15;2.834632123;27.84;20.0;май.18;31.51
1915;2,00583E+11;Товар_1312;НПО «Карпов, Карпова и Медведев»;13.07.2021;2205809.425382249;29.06.2021;nn-596/15;0.172210956;286.7;20.0;14.98;331.17
678;2,01102E+11;Товар_340;РАО «Фомичев Шилов»;05.09.2021;4294565.805445471;01.07.2021;nn-597/15;1.710455599;310.91;20.0;24.77;349.38
4129;2,00405E+11;Товар_2690;АО «Тетерин»;28.10.2021;2013463.6487147687;24.09.2021;nn-598/15;16.256382464;511.9;10.0;63.52;567.91
5038;2,01522E+11;Товар_5781;Гурьев Инк;20.09.2021;16000840.8;28.10.2021;nn-599/15;28.996864811;67.31;10.0;22.22;73.57
1800;2,01073E+11;Товар_1118;ООО «Пахомова Комарова»;11.10.2021;4954972.214484997;27.08.2021;nn-600/15;0.502443607;955.33;10.0;44.48;1045.9
4207;2,0038E+11;Товар_3760;ЗАО «Громова Евсеев»;26.08.2021;2070581.0655594603;17.09.2021;nn-601/15;4.423919568;400.59;10.0;68.95;473.33
1693;2,0125E+11;Товар_2750;РАО «Андреева Фокин»;01.11.2021;7200202.600699528;24.09.2021;nn-602/15;0.473018562;285.98;20.0;36.03;328.84
2979;2,0019E+11;Товар_1653;Банковский холдинг Альфа-банка;05.12.2021;2000127.530027395;07.12.2021;nn-603/15;2.246891841;809.79;10.0;67.25;904.29
191;2,00205E+11;Товар_636;ЗАО «Якушев»;06.11.2021;2000457.3706140693;15.10.2021;nn-604/15;0.056235671;510.38;10.0;122.98;603.59
4474;2,01137E+11;Товар_5006;АО «Мельникова-Кабанова»;23.06.2021;3937961.379575624;14.07.2021;nn-605/15;11.492845587;180.77;10.0;137.73;216.4
248;2,00904E+11;Товар_2156;АО «Елисеев-Ершова»;07.06.2021;5142215.430441291;01.01.2021;nn-606/15;0.585105355;43.66;20.0;июн.58;50.72
3675;2,00684E+11;Товар_3492;РАО «Носкова-Зуева»;15.02.2021;2192472.697712985;25.05.2021;nn-607/15;4.416742583;14.сен;20.0;фев.51;15.43
2117;2,00992E+11;Товар_3554;РАО «Мясников-Евдокимов»;01.11.2021;3078971.615327167;15.11.2021;nn-608/15;4.935248869;341.58;10.0;22.33;389.09
1982;2,00106E+11;Товар_1629;ООО «Артемьев»;31.07.2021;2000010.0015367735;22.08.2021;nn-609/15;0.07109846;25.85;20.0;янв.98;28.49
5033;2,00777E+11;Товар_5238;НПО «Капустин Баранова»;04.10.2021;2687124.35552071;03.10.2021;nn-610/15;26.092779648;189.57;10.0;20.сен;211.11
2869;2,00268E+11;Товар_1933;НПО «Рябова, Киселева и Галкин»;08.09.2021;2001271.781988808;27.09.2021;nn-611/15;0.20540456;1570.19;10.0;49.33;1722.04
4884;2,00498E+11;Товар_3995;АО «Панфилов Назаров»;07.09.2021;2053397.4452281669;02.10.2021;nn-612/15;17.172473273;1993.19;20.0;159.27;2295.47
3325;2,00841E+11;Товар_1655;Белозеров Инк;26.09.2021;2835593.706043077;19.10.2021;nn-613/15;4.18714707;325.47;10.0;19.апр;350.98
2396;2,01017E+11;Товар_2541;НПО «Горбунов, Лихачев и Ситникова»;20.11.2021;4711551.718966827;30.10.2021;nn-614/15;0.327799729;275.62;10.0;28.77;310.18
2696;2,00275E+11;Товар_2457;Трансбункер;11.11.2021;2002010.0301547616;01.11.2021;nn-615/15;0.222177182;354.55;10.0;14.64;383.75
1673;2,00693E+11;Товар_1307;ООО «Воронова Исаков»;18.09.2021;2943803.6717753843;20.07.2021;nn-616/15;0.866996181;358.44;10.0;79.32;405.35
554;2,01288E+11;Товар_1183;ООО «Маслов»;07.06.2021;7862416.365168944;16.04.2021;nn-617/15;1.609400926;722.41;;45.72;799.75
3162;2,00513E+11;Товар_4783;ООО «Зыкова-Большакова»;27.10.2021;2090668.41314704;08.11.2021;nn-618/15;0.519064654;349.68;10.0;13.67;382.6
367;2,00152E+11;Товар_180;ОАО «Савельев-Куликова»;09.05.2021;2000257.614958044;15.05.2021;nn-619/15;0.073295345;25.94;20.0;фев.43;28.61
1067;2,0133E+11;Товар_526;НПО «Филатова-Князева»;17.06.2021;7728522.105237916;28.03.2021;nn-620/15;2.372721799;520.5;10.0;49.11;570.99
