№ п/п;Штрих-код партии;Наименование товара;Поставщик;Дата приходного документа;Номер приходного документа;Дата накладной;Номер накладной;Кол-во;Сумма в закупочных ценах без НДС;Ставка НДС поставщика;Сумма НДС;Сумма в закупочных ценах с НДС
1394;2,00403E+11;Товар_1614;Самойлова и партнеры;08.11.2021;2017148.2606036211;18.11.2021;nn-529/15;1.548305339;851.5;10.0;32.08;928.43
4193;2,00868E+11;Товар_1715;ОАО «Юдин»;03.10.2020;2962399.0086637377;24.04.2021;nn-530/15;10.56328178;983.2;10.0;89.61;1097.59
3185;2,01294E+11;Товар_3821;РАО «Матвеева Суворова»;15.05.2021;8100155.180080402;27.04.2021;nn-531/15;1.903501147;31.78;;38.86;43.56
2820;2,01564E+11;Товар_3669;Щукина и партнеры;11.05.2021;16000840.8;20.07.2021;nn-532/15;3.942877798;575.61;10.0;68.51;653.32
2513;2,0143E+11;Товар_1399;НПО «Герасимова, Васильев и Самсонова»;21.04.2021;11607576.097105334;26.02.2021;nn-533/15;1.894357531;191.64;20.0;35.86;225.7
3606;2,00264E+11;Товар_1178;РАО «Наумов-Копылова»;20.09.2021;2005268.3073085549;25.09.2021;nn-534/15;0.566120101;54.48;10.0;июн.98;55.09
3530;2,01047E+11;Товар_553;Торговая сеть Красное и Белое;23.08.2021;4688097.171472924;07.05.2021;nn-535/15;9.043220011;89.36;10.0;50.01;105.48
735;2,00391E+11;Товар_2367;НПО «Хохлова»;02.06.2021;2125094.762134689;02.04.2021;nn-536/15;0.3242915;50.93;10.0;18.май;56.51
459;2,00945E+11;Товар_5696;РАО «Евсеева-Третьякова»;24.07.2021;3325456.461684913;10.07.2021;nn-537/15;0.091352978;663.47;20.0;65.27;751.64
4475;2,00922E+11;Товар_1620;Дмитриев Инк;27.09.2021;3937537.626731827;08.10.2021;nn-538/15;12.763488931;701.2;20.0;июн.82;743.49
945;2,00132E+11;Товар_2606;Зиновьева Лтд;01.05.2021;2000015.9701376408;25.05.2021;nn-539/15;0.941498779;397.15;10.0;30.66;435.35
3128;2,00125E+11;Товар_1198;Зиновьев Лтд;23.06.2021;2000010.0296750409;31.07.2021;nn-540/15;1.296345005;417.36;10.0;55.84;464.43
2019;2,00736E+11;Товар_2148;ЗАО «Журавлев, Панов и Андреев»;30.03.2021;2439079.869690858;17.06.2021;nn-541/15;1.286861561;595.13;10.0;52.89;639.4
4208;2,01539E+11;Товар_4475;ОАО «Кабанов Горбачева»;02.06.2021;16000840.8;03.06.2021;nn-542/15;5.785728704;883.37;10.0;123.92;1002.66
1551;2,0089E+11;Товар_839;РАО «Фролов, Бобылев и Архипов»;31.08.2021;2545841.454454118;06.09.2021;nn-543/15;0.361083245;275.23;10.0;июн.97;280.25
3895;2,00923E+11;Товар_2398;Родионова и партнеры;24.11.2021;3318443.6055313526;19.10.2021;nn-544/15;5.183468442;376.23;10.0;116.38;423.49
4709;2,01072E+11;Товар_5056;ОАО «Кузнецов, Дроздова и Блохина»;22.02.2021;5786568.247268503;04.04.2021;nn-545/15;4.666972351;793.65;20.0;88.61;915.54
4961;2,00813E+11;Товар_4718;ОАО «Селезнев, Михеева и Зыкова»;21.09.2021;2632186.7224911246;10.10.2021;nn-546/15;31.489348884;66.12;20.0;янв.24;70.92
2619;2,0126E+11;Товар_3913;РАО «Воробьева, Стрелков и Анисимова»;01.07.2021;6565991.832127383;05.09.2021;nn-547/15;3.834983647;590.26;;45.48;678.14
3626;2,0077E+11;Товар_4099;Тинькофф Банк;31.07.2021;2599182.784733906;19.08.2021;nn-548/15;10.062653385;117.62;10.0;ноя.17;132.82
4231;2,01157E+11;Товар_3609;ОАО «Смирнов»;03.07.2021;6975219.111806524;25.07.2021;nn-549/15;8.927151709;681.79;10.0;63.83;759.93
3383;2,00523E+11;Товар_3167;Амурская нефтебаза;14.09.2020;2045352.142659616;12.10.2020;nn-550/15;14.316689731;106.32;10.0;28.44;123.05
1218;2,01518E+11;Товар_4241;НПО «Сазонов»;20.12.2020;16000840.8;25.02.2021;nn-551/15;2.337853882;69.42;10.0;22.31;76.61
580;2,00561E+11;Товар_906;ЗАО «Зыкова, Третьяков и Цветков»;02.10.2021;2182145.685996449;26.08.2021;nn-552/15;1.934209411;147.24;20.0;35.44;171.8
2144;2,01419E+11;Товар_1826;Камский кабель;28.10.2021;14492269.351357734;08.10.2021;nn-553/15;8.130503933;309.38;10.0;76.26;345.65
3199;2,00392E+11;Товар_4216;ОАО «Рыбакова»;10.05.2021;2055928.998942905;12.05.2021;nn-554/15;5.24486202;1523.35;20.0;175.13;1757.9
1714;2,01357E+11;Товар_2733;ЗАО «Вишнякова Копылова»;22.08.2021;8229460.45675152;13.08.2021;nn-555/15;1.415250499;405.31;10.0;114.73;474.37
2791;2,01191E+11;Товар_1658;Назаров Групп;05.10.2021;7241339.428047521;18.07.2021;nn-556/15;3.368262348;1204.69;10.0;91.77;1348.8
900;2,0128E+11;Товар_797;ИП «Исаева»;20.12.2020;7278751.957600108;24.04.2021;nn-557/15;1.105438547;61.21;10.0;апр.85;64.56
867;2,00463E+11;Товар_3664;ОПХ (Heineken);09.06.2021;2024757.3443687155;26.08.2021;nn-558/15;0.751729885;308.74;10.0;27.44;354.58
3488;2,00839E+11;Товар_4569;ООО «Евсеева»;13.05.2021;2837016.9929798767;07.06.2021;nn-559/15;2.857750481;132.14;10.0;14.71;145.86
1735;2,01424E+11;Товар_3075;ОАО «Бобров, Турова и Константинова»;30.06.2021;12409459.62872834;04.07.2021;nn-560/15;0.95904424;252.91;10.0;59.34;292.36
2365;2,00189E+11;Товар_296;Королева Инк;02.10.2021;2000475.336408504;23.09.2021;nn-561/15;2.063743941;92.78;10.0;37.34;102.03
3312;2,01255E+11;Товар_3852;ЗАО «Щукина-Буров»;03.09.2021;8739109.340342296;08.09.2021;nn-562/15;1.929494572;54.56;20.0;янв.31;56.1
3822;2,00144E+11;Товар_637;РАО «Белозеров»;01.11.2021;2000066.0584283893;05.11.2021;nn-563/15;0.064903556;275.5;10.0;16.39;306.34
2150;2,01547E+11;Товар_2107;Ларионова Лтд;25.07.2021;16000840.8;06.06.2021;nn-564/15;8.901419007;127.64;20.0;окт.35;143.39
3761;2,01205E+11;Товар_4680;НПО «Комаров»;06.10.2021;5026112.187872715;07.10.2021;nn-565/15;12.997683569;754.84;10.0;76.52;844.85
2127;2,00486E+11;Товар_86;ИП «Селиверстова»;06.12.2020;2099960.6469995063;31.01.2021;nn-566/15;10.492014699;394.0;10.0;123.28;455.19
1512;2,0034E+11;Товар_1873;ЗАО «Шубина Захаров»;21.05.2021;2009570.6675176632;08.06.2021;nn-567/15;0.083642068;793.66;10.0;88.37;876.94
2373;2,01012E+11;Товар_3641;Кудрявцев Лтд;15.08.2021;3902863.562164485;02.07.2021;nn-568/15;7.288893691;397.2;10.0;33.37;446.86
2241;2,00395E+11;Товар_1259;НПО «Самсонов»;16.09.2021;2002519.0947227124;25.08.2021;nn-569/15;1.126000772;447.22;20.0;86.99;501.75
3959;2,00757E+11;Товар_582;Аксенова Лтд;30.11.2021;2325256.493538837;28.11.2021;nn-570/15;2.032414618;336.42;20.0;32.34;373.36
4390;2,01029E+11;Товар_4735;ЗАО «Абрамов»;14.08.2021;4794445.7187860245;22.09.2021;nn-571/15;4.066020848;364.92;20.0;56.67;432.83
635;2,00134E+11;Товар_1515;Жданова Групп;14.11.2021;2000011.794810417;09.11.2021;nn-572/15;0.522785758;669.6;10.0;47.9;732.62
612;2,00196E+11;Товар_1207;АО «Нестеров»;08.08.2021;2000159.7791334672;04.05.2021;nn-573/15;0.208213708;534.91;10.0;89.41;625.64
2179;2,01497E+11;Товар_5176;Степанова Инкорпорэйтед;12.07.2021;16000840.8;22.05.2021;nn-574/15;1.136974433;24.29;10.0;авг.46;26.76
3440;2,00765E+11;Товар_2206;Беляева Лимитед;13.03.2021;2215330.206142561;24.05.2021;nn-575/15;4.596427039;62.82;10.0;15.дек;73.88
2247;2,00174E+11;Товар_950;НПО «Брагин»;20.10.2021;2000048.4585812904;19.09.2021;nn-576/15;0.197058964;235.31;20.0;42.68;270.7
4365;2,00412E+11;Товар_2789;НПО «Ефремова-Шилова»;12.10.2021;2031988.425049695;27.09.2021;nn-577/15;5.901579694;319.58;10.0;13.15;350.65
4916;2,00969E+11;Товар_3142;ЗАО «Шубина-Никитина»;21.09.2021;3188997.903263379;12.10.2021;nn-578/15;11.93585908;368.12;10.0;31.79;419.33
507;2,01346E+11;Товар_465;Металлокомплект-М;16.07.2021;6588244.195816832;12.06.2021;nn-579/15;0.092279455;1125.39;20.0;144.62;1291.75
1666;2,01356E+11;Товар_4088;НПО «Гущина-Андреев»;11.09.2021;10479308.598161887;21.10.2021;nn-580/15;3.366954096;191.93;10.0;29.97;218.55
547;2,00708E+11;Товар_2710;ООО «Николаева-Молчанов»;11.09.2021;2311293.374865711;21.09.2021;nn-581/15;4.068069178;160.01;10.0;09.июн;170.13
3315;2,01152E+11;Товар_4423;ОАО «Кононова Блохин»;30.09.2021;5547740.09200724;29.10.2021;nn-582/15;0.556367204;168.2;10.0;фев.68;169.18
1481;2,00413E+11;Товар_505;НПО «Миронов-Рогов»;04.05.2021;2156250.4687469304;18.06.2021;nn-583/15;0.395309617;477.88;10.0;97.66;548.42
4288;2,00782E+11;Товар_3924;РАО «Воронцов, Комарова и Котов»;25.05.2021;2587934.3743161648;18.08.2021;nn-584/15;7.176245566;1079.38;20.0;52.83;1204.37
4214;2,00288E+11;Товар_4945;Зыков Лимитед;20.05.2021;2002698.5154590455;11.08.2021;nn-585/15;11.635275594;1545.21;20.0;175.62;1767.33
1222;2,00174E+11;Товар_1170;Овчинников Инкорпорэйтед;06.10.2021;2000011.1654304336;30.09.2021;nn-586/15;0.335690196;556.65;10.0;39.34;611.56
3027;2,01186E+11;Товар_3571;РАО «Селиверстов»;12.08.2021;7228990.361643562;11.06.2021;nn-587/15;0.231891512;250.66;20.0;23.75;279.14
3422;2,0023E+11;Товар_816;ИП «Субботина Кузнецова»;20.09.2021;2000186.8553177796;11.10.2021;nn-588/15;7.499656762;740.2;10.0;117.99;840.93
1573;2,00515E+11;Товар_1826;ООО «Андреева»;20.08.2021;2099890.9981276416;27.08.2021;nn-589/15;2.883603062;42.15;10.0;03.сен;42.75
3282;2,0124E+11;Товар_5243;РАО «Зайцева, Евсеев и Лазарев»;07.09.2021;6270571.747325653;23.10.2021;nn-590/15;4.079944598;159.86;10.0;фев.31;159.15
2201;2,00881E+11;Товар_2598;АО «Воронова-Блохина»;20.10.2021;2346851.1600779234;28.09.2021;nn-591/15;1.741628125;872.89;10.0;100.42;990.92
3450;2,00227E+11;Товар_833;РАО «Михеев Михайлова»;14.10.2021;2000873.252794861;03.10.2021;nn-592/15;2.162031061;1624.81;10.0;85.06;1785.61
263;2,01486E+11;Товар_3723;Макдоналдc (McDonald`s);25.02.2021;15880904.2809309;12.06.2021;nn-593/15;0.185639468;369.34;10.0;29.97;405.72
707;2,00284E+11;Товар_3106;ЗАО «Родионов-Рябова»;11.07.2021;2007119.3335286053;08.09.2021;nn-594/15;0.482785265;224.25;20.0;78.72;263.0
108;2,00112E+11;Товар_398;РАО «Владимирова-Николаева»;23.03.2021;2000010.150219102;20.05.2021;nn-595/15;0.419213541;421.5;20.0;28.21;467.75
1976;2,01463E+11;Товар_4024;РэйлАльянс;05.03.2021;16000840.8;06.02.2021;nn-596/15;2.15921409;675.78;10.0;25.39;737.95
4142;2,00161E+11;Товар_1460;РАО «Полякова-Дмитриева»;23.09.2021;2001687.590571608;22.08.2021;nn-597/15;2.019284207;202.67;10.0;26.58;224.19
156;2,01179E+11;Товар_656;ОАО «Колесников Мамонтов»;09.11.2021;9050263.506696202;10.10.2021;nn-598/15;0.507904151;33.0;20.0;май.45;36.54
3149;2,0156E+11;Товар_456;ООО «Соловьев, Шашков и Лукина»;31.05.2021;16000840.8;15.02.2021;nn-599/15;5.416472165;487.96;10.0;сен.48;520.65
2577;2,01149E+11;Товар_4958;Никитина и партнеры;16.09.2021;5176810.517421891;31.08.2021;nn-600/15;1.609808983;112.76;;21.авг;131.4
2845;2,0084E+11;Товар_2404;ОАО «Елисеева Потапов»;03.10.2021;3365824.5527555523;04.10.2021;nn-601/15;3.462644826;291.9;10.0;28.87;317.7
2777;2,011E+11;Товар_5513;ООО «Крылова Ковалева»;15.02.2021;6324061.876392722;29.11.2020;nn-602/15;0.45046923;84.44;10.0;27.28;99.02
1050;2,01243E+11;Товар_1971;Миронова Лтд;10.06.2021;5095497.445661222;23.05.2021;nn-603/15;0.265655096;1229.68;10.0;111.93;1363.66
66;2,01191E+11;Товар_1435;Рябова Инкорпорэйтед;27.09.2021;5675884.227295423;20.08.2021;nn-604/15;0.715105898;117.57;20.0;35.04;140.57
1000;2,0119E+11;Товар_3060;НПО «Голубев Щукина»;12.11.2021;8176357.56137538;09.11.2021;nn-605/15;0.113781562;166.36;10.0;авг.22;175.97
4912;2,00956E+11;Товар_3898;ОАО «Афанасьева-Субботина»;03.07.2021;4884830.483802296;22.08.2021;nn-606/15;11.767221915;94.69;10.0;дек.18;96.57
4326;2,0133E+11;Товар_5224;Юг-Авто;07.11.2021;8903406.375612501;17.10.2021;nn-607/15;0.117870127;466.69;10.0;81.84;524.02
2278;2,01163E+11;Товар_881;ГК Великан;10.06.2021;8051887.528168634;10.08.2021;nn-608/15;0.429517588;718.9;10.0;111.78;790.13
2279;2,00453E+11;Товар_2172;НПО «Артемьева»;30.09.2021;2028107.2346063207;06.09.2021;nn-609/15;3.42660061;538.36;;55.36;612.69
3562;2,01243E+11;Товар_5583;ЗАО «Шашков, Артемьев и Афанасьев»;30.09.2021;5642198.933661464;25.08.2021;nn-610/15;2.151779019;1344.65;10.0;81.81;1452.71
2962;2,00588E+11;Товар_2866;ООО «Сысоева Громов»;22.01.2021;2503509.4968759697;12.02.2021;nn-611/15;2.382766862;484.57;10.0;94.48;546.16
856;2,01274E+11;Товар_373;НК Дулисьма;25.11.2021;7582473.052501662;14.11.2021;nn-612/15;0.040236943;740.9;;109.67;883.84
2942;2,00527E+11;Товар_1701;ИП «Веселов-Тетерина»;05.06.2021;2115260.833562984;29.04.2021;nn-613/15;15.266476527;759.95;10.0;22.86;828.45
2567;2,00447E+11;Товар_2660;НПО «Беспалов Лапина»;27.10.2021;2015089.07108614;11.09.2021;nn-614/15;10.203248936;20.19;20.0;08.июн;22.82
982;2,00501E+11;Товар_1267;Гришин Лимитед;03.10.2020;2055239.6826142715;01.11.2020;nn-615/15;6.105259073;640.92;;28.75;740.01
3286;2,01442E+11;Товар_3769;ООО «Григорьева Третьякова»;01.08.2021;13505445.837007036;06.09.2021;nn-616/15;1.284899321;80.86;10.0;24.19;95.04
3250;2,01465E+11;Товар_3592;Запсибгазпром;24.05.2021;16000840.8;07.06.2021;nn-617/15;3.163467403;1504.74;10.0;58.62;1632.02
4427;2,0052E+11;Товар_1587;ИП «Щербаков, Осипов и Попов»;06.11.2021;2065249.168181149;28.10.2021;nn-618/15;9.057933475;831.61;10.0;77.63;920.5
722;2,00959E+11;Товар_3356;Зара СНГ (Zara);31.05.2021;2904279.4889561287;04.04.2021;nn-619/15;4.123148252;авг.22;20.0;0.47;авг.52
546;2,01534E+11;Товар_5399;Евдокимова Лимитед;02.01.2021;16000840.8;17.10.2020;nn-620/15;0.394245983;42.56;20.0;мар.51;47.37
1374;2,01362E+11;Товар_3785;МТС-банк;12.10.2021;11597297.881025964;26.08.2021;nn-621/15;1.00721223;220.11;10.0;13.99;227.09
125;2,00307E+11;Товар_2995;НПО «Шарапов Беляева»;19.09.2020;2004538.9189330044;11.12.2020;nn-622/15;0.11820136;1713.21;10.0;19.83;1814.86
3378;2,00141E+11;Товар_372;ЗАО «Логинов»;04.09.2021;2000028.217918272;14.09.2021;nn-623/15;3.68096636;820.6;10.0;37.25;887.53
3789;2,00569E+11;Товар_3988;Технониколь;24.08.2021;2179488.8688173997;10.09.2021;nn-624/15;1.554984494;240.47;10.0;40.98;271.27
881;2,00482E+11;Товар_4175;АО «Крылов-Комаров»;28.09.2021;2012565.4264226167;22.08.2021;nn-625/15;2.830259039;124.03;10.0;07.ноя;136.41
390;2,00218E+11;Товар_198;ОАО «Сафонова-Никонова»;17.03.2021;2000525.5006208816;15.06.2021;nn-626/15;0.047967867;523.07;10.0;113.7;601.58
3493;2,00179E+11;Товар_893;Кимберли-Кларк (Kimberly-Clark);23.09.2021;2000121.3281759596;27.08.2021;nn-627/15;0.291198823;195.31;10.0;88.42;222.92
4797;2,00615E+11;Товар_2181;ИП «Фомичева, Филиппов и Емельянова»;22.09.2021;2106746.0552680288;24.08.2021;nn-628/15;17.6495245;366.64;10.0;85.4;414.93
122;2,01125E+11;Товар_2065;Белоусова Инкорпорэйтед;14.02.2021;5863029.353656411;25.05.2021;nn-629/15;0.358947608;178.72;;янв.26;195.16
1351;2,01305E+11;Товар_2539;Белоусова Групп;07.10.2021;7600909.134178632;16.09.2021;nn-630/15;0.257502553;04.ноя;20.0;янв.61;апр.88
1410;2,01514E+11;Товар_1342;НПО «Силина»;07.11.2021;16000840.8;12.10.2021;nn-631/15;0.044973743;197.97;10.0;сен.66;213.32
650;2,00901E+11;Товар_2070;ИП «Кондратьев»;14.09.2021;4078214.3780136807;03.08.2021;nn-632/15;0.886854434;432.99;20.0;37.2;481.29
4969;2,01133E+11;Товар_5752;РАО «Петрова, Горбачева и Константинов»;19.09.2021;6339220.559610683;13.08.2021;nn-633/15;11.162283425;64.23;10.0;50.73;74.05
669;2,00631E+11;Товар_3207;Кириллова Лтд;31.07.2021;2231517.3589878427;24.05.2021;nn-634/15;0.656420603;329.05;10.0;54.6;371.13
2579;2,00524E+11;Товар_3840;ООО «Никитина»;31.05.2021;2059403.4145932333;19.06.2021;nn-635/15;0.72769968;333.21;20.0;21.84;382.48
4484;2,00231E+11;Товар_5189;НПО «Дорофеев-Федосеев»;17.11.2021;2003173.4130554944;09.11.2021;nn-636/15;30.440513097;214.76;10.0;сен.31;231.96
3827;2,00466E+11;Товар_2199;РАО «Быкова-Савина»;05.09.2021;2030537.5965897536;26.06.2021;nn-637/15;13.148580093;1303.49;20.0;62.39;1435.25
1417;2,00117E+11;Товар_1389;ИП «Александрова, Ковалева и Никонова»;09.11.2021;2000010.0147447;02.11.2021;nn-638/15;1.252552818;36.96;10.0;29.67;43.75
789;2,00177E+11;Товар_2507;ИП «Брагин-Горшков»;13.09.2021;2000011.5410095607;22.07.2021;nn-639/15;1.695880962;919.34;10.0;124.36;1037.74
1408;2,00797E+11;Товар_592;НПО «Копылова-Филиппова»;24.08.2021;2733991.064261438;15.08.2021;nn-640/15;0.041385494;763.01;20.0;117.6;888.53
379;2,01534E+11;Товар_2061;Власов и партнеры;21.10.2021;16000840.8;28.09.2021;nn-641/15;0.160868997;1527.69;20.0;196.21;1751.4
693;2,00795E+11;Товар_2598;Давыдов Инк;07.11.2021;2172717.129600968;15.11.2021;nn-642/15;8.172240103;449.25;20.0;43.48;521.22
2734;2,00141E+11;Товар_691;ЗАО «Волкова-Ширяев»;20.09.2021;2000013.6080680448;18.10.2021;nn-643/15;1.411952362;655.6;10.0;29.22;719.72
3377;2,01255E+11;Товар_5082;Комос Групп;17.11.2021;9641949.03366316;17.11.2021;nn-644/15;2.566551445;84.38;10.0;31.89;96.48
2598;2,01214E+11;Товар_1724;Носков Лимитед;01.09.2021;7168926.449488552;09.07.2021;nn-645/15;5.976782544;488.3;20.0;14.28;537.22
